83332,42,פתח תקווה ,98,כפר מלל ,101 ,מוסד יד אסא ,official ,101
91215,42,פתח תקווה ,7900,פתח תקווה ,6595 ,ש עירוני חפץ חיים ,official ,6595
91216,42,פתח תקווה ,7900,פתח תקווה ,11681,ש עירוני חד ,synonym of 6595 ,6595
91217,42,פתח תקווה ,7900,פתח תקווה ,11682,ש עממי ח ח ,synonym of 6595 ,6595
91218,42,פתח תקווה ,7900,פתח תקווה ,11683,ש עיר חפץ ח ,synonym of 6595 ,6595
91219,42,פתח תקווה ,7900,פתח תקווה ,11684,ש עיר ח חיים ,synonym of 6595 ,6595
91220,42,פתח תקווה ,7900,פתח תקווה ,11685,ש יר חפץ ח ,synonym of 6595 ,6595
91221,42,פתח תקווה ,7900,פתח תקווה ,11686,ש עיר חפץ חי ,synonym of 6595 ,6595
91222,42,פתח תקווה ,7900,פתח תקווה ,6596 ,ש עמידר ב ,official ,6596
91223,42,פתח תקווה ,7900,פתח תקווה ,6597 ,ש עממי חפץ חיים ,official ,6597
91224,42,פתח תקווה ,7900,פתח תקווה ,11687,ש עממי ח חי ,synonym of 6597 ,6597
91225,42,פתח תקווה ,7900,פתח תקווה ,11688,ש עממי חפץ ח ,synonym of 6597 ,6597
91226,42,פתח תקווה ,7900,פתח תקווה ,11689,ש עממ ח חיים ,synonym of 6597 ,6597
91227,42,פתח תקווה ,7900,פתח תקווה ,11690,חפץ חיים ש עממי ,synonym of 6597 ,6597
91228,42,פתח תקווה ,7900,פתח תקווה ,11691,ש עממי ,synonym of 6597 ,6597
91229,42,פתח תקווה ,7900,פתח תקווה ,6598 ,ש עקיבא ,official ,6598
91230,42,פתח תקווה ,7900,פתח תקווה ,11692,שכ עקיבא ,synonym of 6598 ,6598
91231,42,פתח תקווה ,7900,פתח תקווה ,6599 ,ש פרסים ,official ,6599
91232,42,פתח תקווה ,7900,פתח תקווה ,11693,ש פרסים ב ,synonym of 6599 ,6599
91233,42,פתח תקווה ,7900,פתח תקווה ,11694,ש הפרסים ,synonym of 6599 ,6599
91234,42,פתח תקווה ,7900,פתח תקווה ,6600 ,כפר אברהם ,official ,6600
91235,42,פתח תקווה ,7900,פתח תקווה ,11695,כפר אברהם ישיבה ,synonym of 6600 ,6600
91236,42,פתח תקווה ,7900,פתח תקווה ,11696,כ אברהם ישב ,synonym of 6600 ,6600
91237,42,פתח תקווה ,7900,פתח תקווה ,11697,כ אברהם מזר ,synonym of 6600 ,6600
91238,42,פתח תקווה ,7900,פתח תקווה ,6601 ,גני הדר ,official ,6601
91239,42,פתח תקווה ,7900,פתח תקווה ,11698,עמישב מערב ,synonym of 6601 ,6601
91240,42,פתח תקווה ,7900,פתח תקווה ,6602 ,שכ עמישב ,official ,6602
91241,42,פתח תקווה ,7900,פתח תקווה ,11699,מע עמישב פי ,synonym of 6602 ,6602
91242,42,פתח תקווה ,7900,פתח תקווה ,11700,עמישב בלוק ,synonym of 6602 ,6602
91243,42,פתח תקווה ,7900,פתח תקווה ,11701,עמישב צרי ,synonym of 6602 ,6602
91244,42,פתח תקווה ,7900,פתח תקווה ,11702,עמישב ,synonym of 6602 ,6602
91245,42,פתח תקווה ,7900,פתח תקווה ,11703,מע עמישב ,synonym of 6602 ,6602
91246,42,פתח תקווה ,7900,פתח תקווה ,11704,עמישב מול מח ,synonym of 6602 ,6602
91247,42,פתח תקווה ,7900,פתח תקווה ,11705,עמישב צר פינ ,synonym of 6602 ,6602
91248,42,פתח תקווה ,7900,פתח תקווה ,11706,ש מישב ,synonym of 6602 ,6602
91249,42,פתח תקווה ,7900,פתח תקווה ,11707,מעברת עמישב ,synonym of 6602 ,6602
91250,42,פתח תקווה ,7900,פתח תקווה ,11708,מע עמישב צר ,synonym of 6602 ,6602
91251,42,פתח תקווה ,7900,פתח תקווה ,6603 ,הדר גנים ,official ,6603
91252,42,פתח תקווה ,7900,פתח תקווה ,6604 ,צריפים עמישב ,official ,6604
91253,42,פתח תקווה ,7900,פתח תקווה ,11709,שכונים פיני ,synonym of 6604 ,6604
91254,42,פתח תקווה ,7900,פתח תקווה ,11710,עמישב פיניי ,synonym of 6604 ,6604
91255,42,פתח תקווה ,7900,פתח תקווה ,11711,ש פיניים עמ ,synonym of 6604 ,6604
91256,42,פתח תקווה ,7900,פתח תקווה ,11712,ש פיניים ,synonym of 6604 ,6604
91257,42,פתח תקווה ,7900,פתח תקווה ,11713,ש עולים עמי ,synonym of 6604 ,6604
91258,42,פתח תקווה ,7900,פתח תקווה ,11714,צריפים פיני ,synonym of 6604 ,6604
91259,42,פתח תקווה ,7900,פתח תקווה ,11715,צריפים ,synonym of 6604 ,6604
91260,42,פתח תקווה ,7900,פתח תקווה ,11716,צריפי שודיי ,synonym of 6604 ,6604
91261,42,פתח תקווה ,7900,פתח תקווה ,11717,עמישב צריפי ,synonym of 6604 ,6604
91262,42,פתח תקווה ,7900,פתח תקווה ,11718,עמישב ש פינ ,synonym of 6604 ,6604
91263,42,פתח תקווה ,7900,פתח תקווה ,11719,צר פיני עמש ,synonym of 6604 ,6604
91264,42,פתח תקווה ,7900,פתח תקווה ,11720,צר פינים עמ ,synonym of 6604 ,6604
91265,42,פתח תקווה ,7900,פתח תקווה ,11721,צריפי פיניי ,synonym of 6604 ,6604
91266,42,פתח תקווה ,7900,פתח תקווה ,11722,צר פיני עמיש ,synonym of 6604 ,6604
91267,42,פתח תקווה ,7900,פתח תקווה ,11723,מע פיניים ,synonym of 6604 ,6604
91268,42,פתח תקווה ,7900,פתח תקווה ,11724,עמישב צריק ,synonym of 6604 ,6604
91269,42,פתח תקווה ,7900,פתח תקווה ,11725,צרפים עמישב ,synonym of 6604 ,6604
91270,42,פתח תקווה ,7900,פתח תקווה ,11726,עמישב צריף ,synonym of 6604 ,6604
91271,42,פתח תקווה ,7900,פתח תקווה ,11727,עמישב צר ,synonym of 6604 ,6604
91272,42,פתח תקווה ,7900,פתח תקווה ,11728,עמישב פינים ,synonym of 6604 ,6604
91273,42,פתח תקווה ,7900,פתח תקווה ,6606 ,קרית המשוררים ,official ,6606
91274,42,פתח תקווה ,7900,פתח תקווה ,11729,שכ אזורים ,synonym of 6606 ,6606
91275,42,פתח תקווה ,7900,פתח תקווה ,6607 ,קרית השר חזני ,official ,6607
91276,42,פתח תקווה ,7900,פתח תקווה ,11730,קרית חזני ,synonym of 6607 ,6607
91277,42,פתח תקווה ,7900,פתח תקווה ,6608 ,קרית השר ספיר ,official ,6608
91278,42,פתח תקווה ,7900,פתח תקווה ,11731,ש אילן פגה ,synonym of 6608 ,6608
91279,42,פתח תקווה ,7900,פתח תקווה ,11732,ש עירוני פגה ,synonym of 6608 ,6608
91280,42,פתח תקווה ,7900,פתח תקווה ,11733,ש ערוני פגה ,synonym of 6608 ,6608
91281,42,פתח תקווה ,7900,פתח תקווה ,11734,קרית ספיר ,synonym of 6608 ,6608
91282,42,פתח תקווה ,7900,פתח תקווה ,6609 ,ש אסבסט עמישב ,official ,6609
91283,42,פתח תקווה ,7900,פתח תקווה ,11735,ש אזבס ,synonym of 6609 ,6609
91284,42,פתח תקווה ,7900,פתח תקווה ,11736,עמישב ש אזב ,synonym of 6609 ,6609
91285,42,פתח תקווה ,7900,פתח תקווה ,11737,עמישב שכון ,synonym of 6609 ,6609
91286,42,פתח תקווה ,7900,פתח תקווה ,11738,אזבסטונים ,synonym of 6609 ,6609
91287,42,פתח תקווה ,7900,פתח תקווה ,11739,ש אזבס עמישב ,synonym of 6609 ,6609
91288,42,פתח תקווה ,7900,פתח תקווה ,11740,ש אזבסט עמיש ,synonym of 6609 ,6609
91289,42,פתח תקווה ,7900,פתח תקווה ,11741,ש אסבס עמישב ,synonym of 6609 ,6609
91290,42,פתח תקווה ,7900,פתח תקווה ,11742,ש אסבסט עמיש ,synonym of 6609 ,6609
91291,42,פתח תקווה ,7900,פתח תקווה ,11743,ש אזב עמישב ,synonym of 6609 ,6609
91292,42,פתח תקווה ,7900,פתח תקווה ,11744,עמישב שכ ,synonym of 6609 ,6609
91293,42,פתח תקווה ,7900,פתח תקווה ,11745,עמישב ש ,synonym of 6609 ,6609
91294,42,פתח תקווה ,7900,פתח תקווה ,11746,אסבסט עמישב ,synonym of 6609 ,6609
91295,42,פתח תקווה ,7900,פתח תקווה ,11747,ש אסבסט עמשב ,synonym of 6609 ,6609
91296,42,פתח תקווה ,7900,פתח תקווה ,11748,עמישב אזבסט ,synonym of 6609 ,6609
91297,42,פתח תקווה ,7900,פתח תקווה ,11749,אזבסט עמישב ,synonym of 6609 ,6609
91298,42,פתח תקווה ,7900,פתח תקווה ,6610 ,ש בת שבע ,official ,6610
91299,42,פתח תקווה ,7900,פתח תקווה ,6612 ,שכ יוספטל ,official ,6612
91300,42,פתח תקווה ,7900,פתח תקווה ,11750,סגל ,synonym of 6612 ,6612
91301,42,פתח תקווה ,7900,פתח תקווה ,11751,סגל ש ,synonym of 6612 ,6612
91302,42,פתח תקווה ,7900,פתח תקווה ,11752,ק יוספטל ,synonym of 6612 ,6612
91303,42,פתח תקווה ,7900,פתח תקווה ,11753,יוספטל ,synonym of 6612 ,6612
91304,42,פתח תקווה ,7900,פתח תקווה ,11754,קרית יוספטל ,synonym of 6612 ,6612
91305,42,פתח תקווה ,7900,פתח תקווה ,11755,ש יוספטל ב ,synonym of 6612 ,6612
91306,42,פתח תקווה ,7900,פתח תקווה ,11756,ש יוספטל ,synonym of 6612 ,6612
91307,42,פתח תקווה ,7900,פתח תקווה ,11757,ש יוספטל פגה ,synonym of 6612 ,6612
91308,42,פתח תקווה ,7900,פתח תקווה ,11758,ש גיורא פגה ,synonym of 6612 ,6612
91309,42,פתח תקווה ,7900,פתח תקווה ,11759,ש גיורא ,synonym of 6612 ,6612
91310,42,פתח תקווה ,7900,פתח תקווה ,11760,יוספטל פגה ,synonym of 6612 ,6612
91311,42,פתח תקווה ,7900,פתח תקווה ,6616 ,ש ותיקים פג'ה ,official ,6616
91312,42,פתח תקווה ,7900,פתח תקווה ,11761,פגה ש ותיקים ,synonym of 6616 ,6616
91313,42,פתח תקווה ,7900,פתח תקווה ,11762,ש ותיקים פגה ,synonym of 6616 ,6616
91314,42,פתח תקווה ,7900,פתח תקווה ,11763,פגה ותיקים ,synonym of 6616 ,6616
91315,42,פתח תקווה ,7900,פתח תקווה ,11764,ש ותיקים ,synonym of 6616 ,6616
91316,42,פתח תקווה ,7900,פתח תקווה ,6617 ,ש חדש עמישב ,official ,6617
91317,42,פתח תקווה ,7900,פתח תקווה ,11765,ש חדש ,synonym of 6617 ,6617
91318,42,פתח תקווה ,7900,פתח תקווה ,11766,ש ב עמישב ,synonym of 6617 ,6617
91319,42,פתח תקווה ,7900,פתח תקווה ,11767,ש עמישב חדש ,synonym of 6617 ,6617
91320,42,פתח תקווה ,7900,פתח תקווה ,11768,מע עמישב ש ,synonym of 6617 ,6617
91321,42,פתח תקווה ,7900,פתח תקווה ,11769,עמישב ש חדש ,synonym of 6617 ,6617
91322,42,פתח תקווה ,7900,פתח תקווה ,6618 ,ש חסידוף ,official ,6618
91323,42,פתח תקווה ,7900,פתח תקווה ,6619 ,ש חסכון ,official ,6619
91324,42,פתח תקווה ,7900,פתח תקווה ,11770,ש הפועל הצע ,synonym of 6619 ,6619
91325,42,פתח תקווה ,7900,פתח תקווה ,6620 ,ש מזרחי חדש ,official ,6620
91326,42,פתח תקווה ,7900,פתח תקווה ,11771,ש הפומז החד ,synonym of 6620 ,6620
91327,42,פתח תקווה ,7900,פתח תקווה ,11772,ש הפומז כ א ,synonym of 6620 ,6620
91328,42,פתח תקווה ,7900,פתח תקווה ,11773,ש מזרחי כ א ,synonym of 6620 ,6620
91329,42,פתח תקווה ,7900,פתח תקווה ,11774,ש מזרחי ,synonym of 6620 ,6620
91330,42,פתח תקווה ,7900,פתח תקווה ,11775,ש מזרחי ב ,synonym of 6620 ,6620
91331,42,פתח תקווה ,7900,פתח תקווה ,11776,פגה ש הפוהמ ,synonym of 6620 ,6620
91332,42,פתח תקווה ,7900,פתח תקווה ,11777,ש מזרח לוד ,synonym of 6620 ,6620
91333,42,פתח תקווה ,7900,פתח תקווה ,6622 ,ש סגל פג'ה ,official ,6622
91334,42,פתח תקווה ,7900,פתח תקווה ,11778,ש סלע פגה ,synonym of 6622 ,6622
91335,42,פתח תקווה ,7900,פתח תקווה ,11779,ש סגל פגה ,synonym of 6622 ,6622
91336,42,פתח תקווה ,7900,פתח תקווה ,11780,ש סגל ,synonym of 6622 ,6622
91337,42,פתח תקווה ,7900,פתח תקווה ,6623 ,ש סלע ,official ,6623
91338,42,פתח תקווה ,7900,פתח תקווה ,11781,ש סלע בל ,synonym of 6623 ,6623
91339,42,פתח תקווה ,7900,פתח תקווה ,11782,ש סלע הישן ,synonym of 6623 ,6623
91340,42,פתח תקווה ,7900,פתח תקווה ,11783,ש סלע ישן ,synonym of 6623 ,6623
91341,42,פתח תקווה ,7900,פתח תקווה ,6624 ,ש עירוני שעריה ,official ,6624
91342,42,פתח תקווה ,7900,פתח תקווה ,11784,ש עירוני ,synonym of 6624 ,6624
91343,42,פתח תקווה ,7900,פתח תקווה ,11785,שעריה 3 קומ ,synonym of 6624 ,6624
91344,42,פתח תקווה ,7900,פתח תקווה ,11786,ש עיר שעריה ,synonym of 6624 ,6624
91345,42,פתח תקווה ,7900,פתח תקווה ,11787,ש עירוני שער ,synonym of 6624 ,6624
91346,42,פתח תקווה ,7900,פתח תקווה ,11788,ש עירונ שערי ,synonym of 6624 ,6624
91347,42,פתח תקווה ,7900,פתח תקווה ,11789,ש עירו שעריה ,synonym of 6624 ,6624
91348,42,פתח תקווה ,7900,פתח תקווה ,6625 ,ש עמידר עמישב ,official ,6625
91349,42,פתח תקווה ,7900,פתח תקווה ,11790,סמטה ה ,synonym of 6625 ,6625
91350,42,פתח תקווה ,7900,פתח תקווה ,11791,ב אבות עמישב ,synonym of 6625 ,6625
91351,42,פתח תקווה ,7900,פתח תקווה ,11792,ש עולים עמש ,synonym of 6625 ,6625
91352,42,פתח תקווה ,7900,פתח תקווה ,11793,ש פינ עמישב ,synonym of 6625 ,6625
91353,42,פתח תקווה ,7900,פתח תקווה ,11794,ש עממי עמיש ,synonym of 6625 ,6625
91354,42,פתח תקווה ,7900,פתח תקווה ,11795,ש ד עמישב ,synonym of 6625 ,6625
91355,42,פתח תקווה ,7900,פתח תקווה ,11796,ש עמידר עמש ,synonym of 6625 ,6625
91356,42,פתח תקווה ,7900,פתח תקווה ,11797,ש פיניס ,synonym of 6625 ,6625
91357,42,פתח תקווה ,7900,פתח תקווה ,11798,ש עולי עמיש ,synonym of 6625 ,6625
91358,42,פתח תקווה ,7900,פתח תקווה ,11799,ש פינים עמיש ,synonym of 6625 ,6625
91359,42,פתח תקווה ,7900,פתח תקווה ,11800,ש פינים עמשב ,synonym of 6625 ,6625
91360,42,פתח תקווה ,7900,פתח תקווה ,11801,ש פינים ,synonym of 6625 ,6625
91361,42,פתח תקווה ,7900,פתח תקווה ,11802,ש פיניים עמי ,synonym of 6625 ,6625
91362,42,פתח תקווה ,7900,פתח תקווה ,11803,ש עמידר עמשב ,synonym of 6625 ,6625
91363,42,פתח תקווה ,7900,פתח תקווה ,11804,ש עמידר עמיש ,synonym of 6625 ,6625
91364,42,פתח תקווה ,7900,פתח תקווה ,11805,ש עמדר עמישב ,synonym of 6625 ,6625
91365,42,פתח תקווה ,7900,פתח תקווה ,11806,צרי פינ עמיש ,synonym of 6625 ,6625
91366,42,פתח תקווה ,7900,פתח תקווה ,11807,עמישב ש עמדר ,synonym of 6625 ,6625
91367,42,פתח תקווה ,7900,פתח תקווה ,11808,עמישב עמידר ,synonym of 6625 ,6625
91368,42,פתח תקווה ,7900,פתח תקווה ,11809,עמידר עמישב ,synonym of 6625 ,6625
91369,42,פתח תקווה ,7900,פתח תקווה ,11810,שכ עמידר עמי ,synonym of 6625 ,6625
91370,42,פתח תקווה ,7900,פתח תקווה ,11811,סמ ה ,synonym of 6625 ,6625
91371,42,פתח תקווה ,7900,פתח תקווה ,6626 ,ש עמידר פג'ה ,official ,6626
91372,42,פתח תקווה ,7900,פתח תקווה ,11812,ש עמידר א ,synonym of 6626 ,6626
91373,42,פתח תקווה ,7900,פתח תקווה ,11813,ש עמדר ב פג ,synonym of 6626 ,6626
91374,42,פתח תקווה ,7900,פתח תקווה ,11814,ש עמדר א פג ,synonym of 6626 ,6626
91375,42,פתח תקווה ,7900,פתח תקווה ,11815,ש עולים פגה ,synonym of 6626 ,6626
91376,42,פתח תקווה ,7900,פתח תקווה ,11816,פגה רח 76 ,synonym of 6626 ,6626
91377,42,פתח תקווה ,7900,פתח תקווה ,11817,פגה עמידר ב ,synonym of 6626 ,6626
91378,42,פתח תקווה ,7900,פתח תקווה ,11818,פגה ב ,synonym of 6626 ,6626
91379,42,פתח תקווה ,7900,פתח תקווה ,11819,פגה ,synonym of 6626 ,6626
91380,42,פתח תקווה ,7900,פתח תקווה ,11820,ש פגה ,synonym of 6626 ,6626
91381,42,פתח תקווה ,7900,פתח תקווה ,11821,פגיה ,synonym of 6626 ,6626
91382,42,פתח תקווה ,7900,פתח תקווה ,11822,פגה ש עמידר ,synonym of 6626 ,6626
91383,42,פתח תקווה ,7900,פתח תקווה ,11823,עמידר ב פגה ,synonym of 6626 ,6626
91384,42,פתח תקווה ,7900,פתח תקווה ,11824,עמידר א פגה ,synonym of 6626 ,6626
91385,42,פתח תקווה ,7900,פתח תקווה ,11825,ש עמדר פגה ב ,synonym of 6626 ,6626
91386,42,פתח תקווה ,7900,פתח תקווה ,11826,ש עמידר פגיה ,synonym of 6626 ,6626
91387,42,פתח תקווה ,7900,פתח תקווה ,11827,ש עמידר פגוה ,synonym of 6626 ,6626
91388,42,פתח תקווה ,7900,פתח תקווה ,11828,ש עמידר פגה ,synonym of 6626 ,6626
91389,42,פתח תקווה ,7900,פתח תקווה ,11829,ש עמידר ,synonym of 6626 ,6626
91390,42,פתח תקווה ,7900,פתח תקווה ,11830,פגה עמידר ,synonym of 6626 ,6626
91391,42,פתח תקווה ,7900,פתח תקווה ,6627 ,ש קומות עמישב ,official ,6627
91392,42,פתח תקווה ,7900,פתח תקווה ,11831,ש עמישב ,synonym of 6627 ,6627
91393,42,פתח תקווה ,7900,פתח תקווה ,11832,ש ארבע קומות ,synonym of 6627 ,6627
91394,42,פתח תקווה ,7900,פתח תקווה ,11833,עמישב ש ע ,synonym of 6627 ,6627
